中一排骨,,
1,青菜飯,60
2,辣味雞排飯,70
3,黑胡椒豬柳飯,70
4,蔥爆雞丁飯,70
5,香酥無骨雞排飯,70
6,京都排骨,70
7,肉排飯,70
8,醬燒豬排飯,75
9,排骨飯,80
10,滷排骨飯,80
11,滷雞腿飯,80
12,魚排飯,85
13,鱈魚飯,85
14,爌肉飯,85
15,三杯雞飯,85
16,梅干扣肉飯,85
17,糖醋排骨飯,85
18,咖哩飯,85
19,牛腩飯,90
20,雞排飯,90
21,酥皮雞腿飯,95
22,雞腿飯,95
